Series Name,Series Code,Country Name,Country Code,2020 [YR2020]
GDP per capita (current US$),NY.GDP.PCAP.CD,Cote d'Ivoire,CIV,2288.11949762033
GDP per capita (current US$),NY.GDP.PCAP.CD,Croatia,HRV,14198.7539594744
GDP per capita (current US$),NY.GDP.PCAP.CD,Cuba,CUB,9499.59020230432
GDP per capita (current US$),NY.GDP.PCAP.CD,Curacao,CUW,16109.8617501685
GDP per capita (current US$),NY.GDP.PCAP.CD,Cyprus,CYP,28036.189453125
GDP per capita (current US$),NY.GDP.PCAP.CD,Czechia,CZE,22992.8793833348
GDP per capita (current US$),NY.GDP.PCAP.CD,Denmark,DNK,60915.4243995462
GDP per capita (current US$),NY.GDP.PCAP.CD,Djibouti,DJI,2917.9962809563
GDP per capita (current US$),NY.GDP.PCAP.CD,Dominica,DMA,7003.46989117043
GDP per capita (current US$),NY.GDP.PCAP.CD,Dominican Republic,DOM,7167.91915908327
GDP per capita (current US$),NY.GDP.PCAP.CD,Ecuador,ECU,5645.19928965332
GDP per capita (current US$),NY.GDP.PCAP.CD,"Egypt, Arab Rep.",EGY,3398.80143153083
GDP per capita (current US$),NY.GDP.PCAP.CD,El Salvador,SLV,3903.39583878605
GDP per capita (current US$),NY.GDP.PCAP.CD,Equatorial Guinea,GNQ,6327.59901151363
GDP per capita (current US$),NY.GDP.PCAP.CD,Eritrea,ERI,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Estonia,EST,23595.2436836441
GDP per capita (current US$),NY.GDP.PCAP.CD,Eswatini,SWZ,3372.89560064925
GDP per capita (current US$),NY.GDP.PCAP.CD,Ethiopia,ETH,918.652594077418
GDP per capita (current US$),NY.GDP.PCAP.CD,Faroe Islands,FRO,61980.2900239725
GDP per capita (current US$),NY.GDP.PCAP.CD,Fiji,FJI,4864.11704680273
GDP per capita (current US$),NY.GDP.PCAP.CD,Finland,FIN,49170.7521512441
GDP per capita (current US$),NY.GDP.PCAP.CD,France,FRA,39055.2829280754
GDP per capita (current US$),NY.GDP.PCAP.CD,French Polynesia,PYF,18910.3801296387
GDP per capita (current US$),NY.GDP.PCAP.CD,Gabon,GAB,6680.08267035383
GDP per capita (current US$),NY.GDP.PCAP.CD,"Gambia, The",GMB,704.029916035493
GDP per capita (current US$),NY.GDP.PCAP.CD,Georgia,GEO,4255.74299321254
GDP per capita (current US$),NY.GDP.PCAP.CD,Germany,DEU,46772.8253507545
GDP per capita (current US$),NY.GDP.PCAP.CD,Ghana,GHA,2176.57945945697
GDP per capita (current US$),NY.GDP.PCAP.CD,Gibraltar,GIB,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Greece,GRC,17658.9473011192
GDP per capita (current US$),NY.GDP.PCAP.CD,Greenland,GRL,54571.2091605745
GDP per capita (current US$),NY.GDP.PCAP.CD,Grenada,GRD,8437.56673228706
GDP per capita (current US$),NY.GDP.PCAP.CD,Guam,GUM,34780.8616624614
GDP per capita (current US$),NY.GDP.PCAP.CD,Guatemala,GTM,4604.57667897864
GDP per capita (current US$),NY.GDP.PCAP.CD,Guinea,GIN,1073.65933709951
GDP per capita (current US$),NY.GDP.PCAP.CD,Guinea-Bissau,GNB,710.258138543444
GDP per capita (current US$),NY.GDP.PCAP.CD,Guyana,GUY,6863.07434593017
GDP per capita (current US$),NY.GDP.PCAP.CD,Haiti,HTI,1283.14082978936
GDP per capita (current US$),NY.GDP.PCAP.CD,Honduras,HND,2354.11961431042
GDP per capita (current US$),NY.GDP.PCAP.CD,"Hong Kong SAR, China",HKG,46107.7652757721
GDP per capita (current US$),NY.GDP.PCAP.CD,Hungary,HUN,16120.9890495243
GDP per capita (current US$),NY.GDP.PCAP.CD,Iceland,ISL,59200.1779441092
GDP per capita (current US$),NY.GDP.PCAP.CD,India,IND,1910.42147282449
GDP per capita (current US$),NY.GDP.PCAP.CD,Indonesia,IDN,3894.27220196922
GDP per capita (current US$),NY.GDP.PCAP.CD,"Iran, Islamic Rep.",IRN,2746.42044957439
GDP per capita (current US$),NY.GDP.PCAP.CD,Iraq,IRQ,4332.30412463995
GDP per capita (current US$),NY.GDP.PCAP.CD,Ireland,IRL,85420.1908556097
GDP per capita (current US$),NY.GDP.PCAP.CD,Isle of Man,IMN,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Israel,ISR,44846.7915954816
GDP per capita (current US$),NY.GDP.PCAP.CD,Italy,ITA,31911.0357890017
GDP per capita (current US$),NY.GDP.PCAP.CD,Jamaica,JAM,4897.26589668631
GDP per capita (current US$),NY.GDP.PCAP.CD,Japan,JPN,39918.1675583443
GDP per capita (current US$),NY.GDP.PCAP.CD,Jordan,JOR,4042.7693498462
GDP per capita (current US$),NY.GDP.PCAP.CD,Kazakhstan,KAZ,9121.63713797145
GDP per capita (current US$),NY.GDP.PCAP.CD,Kenya,KEN,1936.42458891104
GDP per capita (current US$),NY.GDP.PCAP.CD,Kiribati,KIR,1430.55157354026
GDP per capita (current US$),NY.GDP.PCAP.CD,"Korea, Dem. People's Rep.",PRK,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Korea, Rep.",KOR,31721.2989141857
GDP per capita (current US$),NY.GDP.PCAP.CD,Kosovo,XKX,4310.81118337317
GDP per capita (current US$),NY.GDP.PCAP.CD,Kuwait,KWT,24300.32943621
GDP per capita (current US$),NY.GDP.PCAP.CD,Kyrgyz Republic,KGZ,1182.52170043018
GDP per capita (current US$),NY.GDP.PCAP.CD,Lao PDR,LAO,2593.35509719847
GDP per capita (current US$),NY.GDP.PCAP.CD,Latvia,LVA,18207.1396408631
GDP per capita (current US$),NY.GDP.PCAP.CD,Lebanon,LBN,5599.95752260733
GDP per capita (current US$),NY.GDP.PCAP.CD,Lesotho,LSO,989.847170700549
GDP per capita (current US$),NY.GDP.PCAP.CD,Liberia,LBR,597.529691893048
GDP per capita (current US$),NY.GDP.PCAP.CD,Libya,LBY,7568.04201096325
GDP per capita (current US$),NY.GDP.PCAP.CD,Liechtenstein,LIE,157754.954373893
GDP per capita (current US$),NY.GDP.PCAP.CD,Lithuania,LTU,20339.5212699052
GDP per capita (current US$),NY.GDP.PCAP.CD,Luxembourg,LUX,117370.496900162
GDP per capita (current US$),NY.GDP.PCAP.CD,"Macao SAR, China",MAC,37646.3161952623
GDP per capita (current US$),NY.GDP.PCAP.CD,Madagascar,MDG,462.404223694817
GDP per capita (current US$),NY.GDP.PCAP.CD,Malawi,MWI,628.699481965162
GDP per capita (current US$),NY.GDP.PCAP.CD,Malaysia,MYS,10160.7832470071
GDP per capita (current US$),NY.GDP.PCAP.CD,Maldives,MDV,7282.35848902548
GDP per capita (current US$),NY.GDP.PCAP.CD,Mali,MLI,822.906143972366
GDP per capita (current US$),NY.GDP.PCAP.CD,Malta,MLT,28977.5655673636
GDP per capita (current US$),NY.GDP.PCAP.CD,Marshall Islands,MHL,5567.97272706332
GDP per capita (current US$),NY.GDP.PCAP.CD,Mauritania,MRT,1868.4665735741
GDP per capita (current US$),NY.GDP.PCAP.CD,Mauritius,MUS,9007.41910231356
GDP per capita (current US$),NY.GDP.PCAP.CD,Mexico,MEX,8655.00068206803
GDP per capita (current US$),NY.GDP.PCAP.CD,"Micronesia, Fed. Sts.",FSM,3639.41269869588
GDP per capita (current US$),NY.GDP.PCAP.CD,Moldova,MDA,4500.62446389838
GDP per capita (current US$),NY.GDP.PCAP.CD,Monaco,MCO,182538.638340211
GDP per capita (current US$),NY.GDP.PCAP.CD,Mongolia,MNG,4041.17419587656
GDP per capita (current US$),NY.GDP.PCAP.CD,Montenegro,MNE,7677.15222569996
GDP per capita (current US$),NY.GDP.PCAP.CD,Morocco,MAR,3258.12133789063
GDP per capita (current US$),NY.GDP.PCAP.CD,Mozambique,MOZ,449.95520984244
GDP per capita (current US$),NY.GDP.PCAP.CD,Myanmar,MMR,1477.45287032594
GDP per capita (current US$),NY.GDP.PCAP.CD,Namibia,NAM,4251.17276622988
GDP per capita (current US$),NY.GDP.PCAP.CD,Nauru,NRU,9307.88676841439
GDP per capita (current US$),NY.GDP.PCAP.CD,Nepal,NPL,1139.19027666733
GDP per capita (current US$),NY.GDP.PCAP.CD,Netherlands,NLD,52162.5701150406
GDP per capita (current US$),NY.GDP.PCAP.CD,New Caledonia,NCL,34800.7595147977
GDP per capita (current US$),NY.GDP.PCAP.CD,New Zealand,NZL,41596.5055023403
GDP per capita (current US$),NY.GDP.PCAP.CD,Nicaragua,NIC,1863.10925664373
GDP per capita (current US$),NY.GDP.PCAP.CD,Niger,NER,564.822001755189
GDP per capita (current US$),NY.GDP.PCAP.CD,Nigeria,NGA,2074.61392802438
GDP per capita (current US$),NY.GDP.PCAP.CD,North Macedonia,MKD,5965.45023195365
GDP per capita (current US$),NY.GDP.PCAP.CD,Northern Mariana Islands,MNP,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Norway,NOR,67329.6777910967
GDP per capita (current US$),NY.GDP.PCAP.CD,Oman,OMN,16707.6230063214
GDP per capita (current US$),NY.GDP.PCAP.CD,Pakistan,PAK,1322.31503608163
GDP per capita (current US$),NY.GDP.PCAP.CD,Palau,PLW,14016.2474961051
GDP per capita (current US$),NY.GDP.PCAP.CD,Panama,PAN,12569.1715435651
GDP per capita (current US$),NY.GDP.PCAP.CD,Papua New Guinea,PNG,2446.06630562295
GDP per capita (current US$),NY.GDP.PCAP.CD,Paraguay,PRY,5353.34806456279
GDP per capita (current US$),NY.GDP.PCAP.CD,Peru,PER,6056.34390291445
GDP per capita (current US$),NY.GDP.PCAP.CD,Philippines,PHL,3224.42255131214
GDP per capita (current US$),NY.GDP.PCAP.CD,Poland,POL,15816.989398397
GDP per capita (current US$),NY.GDP.PCAP.CD,Portugal,PRT,22242.406417972
GDP per capita (current US$),NY.GDP.PCAP.CD,Puerto Rico,PRI,31393.9073690446
GDP per capita (current US$),NY.GDP.PCAP.CD,Qatar,QAT,52315.6600783116
GDP per capita (current US$),NY.GDP.PCAP.CD,Romania,ROU,13047.4320617591
GDP per capita (current US$),NY.GDP.PCAP.CD,Russian Federation,RUS,10169.0869140625
GDP per capita (current US$),NY.GDP.PCAP.CD,Rwanda,RWA,774.689259444614
GDP per capita (current US$),NY.GDP.PCAP.CD,Samoa,WSM,4042.75122353237
GDP per capita (current US$),NY.GDP.PCAP.CD,San Marino,SMR,45320.2087156066
GDP per capita (current US$),NY.GDP.PCAP.CD,Sao Tome and Principe,STP,2161.31019577016
GDP per capita (current US$),NY.GDP.PCAP.CD,Saudi Arabia,SAU,19539.5658107346
GDP per capita (current US$),NY.GDP.PCAP.CD,Senegal,SEN,1490.20313694645
GDP per capita (current US$),NY.GDP.PCAP.CD,Serbia,SRB,7733.80286920471
GDP per capita (current US$),NY.GDP.PCAP.CD,Seychelles,SYC,12808.9874683728
GDP per capita (current US$),NY.GDP.PCAP.CD,Sierra Leone,SLE,493.478777501977
GDP per capita (current US$),NY.GDP.PCAP.CD,Singapore,SGP,60729.4503486794
GDP per capita (current US$),NY.GDP.PCAP.CD,Sint Maarten (Dutch part),SXM,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Slovak Republic,SVK,19545.7428171932
GDP per capita (current US$),NY.GDP.PCAP.CD,Slovenia,SVN,25545.2410027136
GDP per capita (current US$),NY.GDP.PCAP.CD,Solomon Islands,SLB,2222.4656361989
GDP per capita (current US$),NY.GDP.PCAP.CD,Somalia,SOM,416.217774718244
GDP per capita (current US$),NY.GDP.PCAP.CD,South Africa,ZAF,5741.64312911877
GDP per capita (current US$),NY.GDP.PCAP.CD,South Sudan,SSD,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Spain,ESP,26959.6754367326
GDP per capita (current US$),NY.GDP.PCAP.CD,Sri Lanka,LKA,3893.84151516764
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Kitts and Nevis,KNA,18566.0955863718
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Lucia,LCA,8458.1627606739
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Martin (French part),MAF,..
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Vincent and the Grenadines,VCT,8335.25647560551
GDP per capita (current US$),NY.GDP.PCAP.CD,Sudan,SDN,608.33251953125
GDP per capita (current US$),NY.GDP.PCAP.CD,Suriname,SUR,4796.53331389928
GDP per capita (current US$),NY.GDP.PCAP.CD,Sweden,SWE,52837.9039778149
GDP per capita (current US$),NY.GDP.PCAP.CD,Switzerland,CHE,85656.322666307
GDP per capita (current US$),NY.GDP.PCAP.CD,Syrian Arab Republic,SYR,533.3852317094
GDP per capita (current US$),NY.GDP.PCAP.CD,Tajikistan,TJK,852.333670212118
GDP per capita (current US$),NY.GDP.PCAP.CD,Tanzania,TZA,1042.0966796875
GDP per capita (current US$),NY.GDP.PCAP.CD,Thailand,THA,6990.93550262041
GDP per capita (current US$),NY.GDP.PCAP.CD,Timor-Leste,TLS,1660.30833959898
GDP per capita (current US$),NY.GDP.PCAP.CD,Togo,TGO,897.194575433309
GDP per capita (current US$),NY.GDP.PCAP.CD,Tonga,TON,4606.06455169288
GDP per capita (current US$),NY.GDP.PCAP.CD,Trinidad and Tobago,TTO,13871.7982194664
GDP per capita (current US$),NY.GDP.PCAP.CD,Tunisia,TUN,3497.68141046011
GDP per capita (current US$),NY.GDP.PCAP.CD,Turkiye,TUR,8561.07094781987
GDP per capita (current US$),NY.GDP.PCAP.CD,Turkmenistan,TKM,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Turks and Caicos Islands,TCA,20882.2612702141
GDP per capita (current US$),NY.GDP.PCAP.CD,Tuvalu,TUV,4973.77456126816
GDP per capita (current US$),NY.GDP.PCAP.CD,Uganda,UGA,846.767201292225
GDP per capita (current US$),NY.GDP.PCAP.CD,Ukraine,UKR,3751.74072265625
GDP per capita (current US$),NY.GDP.PCAP.CD,United Arab Emirates,ARE,37629.1741687956
GDP per capita (current US$),NY.GDP.PCAP.CD,United Kingdom,GBR,40318.5575660493
GDP per capita (current US$),NY.GDP.PCAP.CD,United States,USA,63530.633483909
GDP per capita (current US$),NY.GDP.PCAP.CD,Uruguay,URY,15619.5426555695
GDP per capita (current US$),NY.GDP.PCAP.CD,Uzbekistan,UZB,1749.65581532206
GDP per capita (current US$),NY.GDP.PCAP.CD,Vanuatu,VUT,2877.52017323582
GDP per capita (current US$),NY.GDP.PCAP.CD,"Venezuela, RB",VEN,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Vietnam,VNM,3586.34730171843
GDP per capita (current US$),NY.GDP.PCAP.CD,Virgin Islands (U.S.),VIR,39552.1685953523
GDP per capita (current US$),NY.GDP.PCAP.CD,West Bank and Gaza,PSE,3233.56863835858
GDP per capita (current US$),NY.GDP.PCAP.CD,"Yemen, Rep.",YEM,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Zambia,ZMB,956.831363865706
GDP per capita (current US$),NY.GDP.PCAP.CD,Zimbabwe,ZWE,1372.69667433317
GDP per capita (current US$),NY.GDP.PCAP.CD,Africa Eastern and Southern,AFE,1363.54074100996
GDP per capita (current US$),NY.GDP.PCAP.CD,Africa Western and Central,AFW,1683.43639098491
GDP per capita (current US$),NY.GDP.PCAP.CD,Arab World,ARB,5545.45524618957
GDP per capita (current US$),NY.GDP.PCAP.CD,Caribbean small states,CSS,8851.42495915636
GDP per capita (current US$),NY.GDP.PCAP.CD,Central Europe and the Baltics,CEB,16293.8000324588
GDP per capita (current US$),NY.GDP.PCAP.CD,Early-demographic dividend,EAR,3215.09292533334
GDP per capita (current US$),NY.GDP.PCAP.CD,East Asia & Pacific,EAS,11475.4625106863
GDP per capita (current US$),NY.GDP.PCAP.CD,East Asia & Pacific (excluding high income),EAP,8262.4792534288
GDP per capita (current US$),NY.GDP.PCAP.CD,East Asia & Pacific (IDA & IBRD countries),TEA,8354.06518215147
GDP per capita (current US$),NY.GDP.PCAP.CD,Euro area,EMU,38159.7299117801
GDP per capita (current US$),NY.GDP.PCAP.CD,Europe & Central Asia,ECS,23984.2787277322
GDP per capita (current US$),NY.GDP.PCAP.CD,Europe & Central Asia (excluding high income),ECA,7441.46530668546
GDP per capita (current US$),NY.GDP.PCAP.CD,Europe & Central Asia (IDA & IBRD countries),TEC,8423.19600153735
GDP per capita (current US$),NY.GDP.PCAP.CD,European Union,EUU,34330.3665256275
GDP per capita (current US$),NY.GDP.PCAP.CD,Fragile and conflict affected situations,FCS,1716.21638516599
GDP per capita (current US$),NY.GDP.PCAP.CD,Heavily indebted poor countries (HIPC),HPC,958.439861836993
GDP per capita (current US$),NY.GDP.PCAP.CD,High income,HIC,43415.6766809454
GDP per capita (current US$),NY.GDP.PCAP.CD,IBRD only,IBD,6149.37060118069
GDP per capita (current US$),NY.GDP.PCAP.CD,IDA & IBRD total,IBT,4888.96620866939
GDP per capita (current US$),NY.GDP.PCAP.CD,IDA blend,IDB,1719.89506474412
GDP per capita (current US$),NY.GDP.PCAP.CD,IDA only,IDX,1156.36967071505
GDP per capita (current US$),NY.GDP.PCAP.CD,IDA total,IDA,1343.28785148776
GDP per capita (current US$),NY.GDP.PCAP.CD,Late-demographic dividend,LTE,9706.8431033298
GDP per capita (current US$),NY.GDP.PCAP.CD,Latin America & Caribbean,LCN,7289.95703684922
GDP per capita (current US$),NY.GDP.PCAP.CD,Latin America & Caribbean (excluding high income),LAC,6789.39264970385
GDP per capita (current US$),NY.GDP.PCAP.CD,Latin America & the Caribbean (IDA & IBRD countries),TLA,7081.44704554668
GDP per capita (current US$),NY.GDP.PCAP.CD,Least developed countries: UN classification,LDC,1095.77064832518
GDP per capita (current US$),NY.GDP.PCAP.CD,Low & middle income,LMY,4723.79886732848
GDP per capita (current US$),NY.GDP.PCAP.CD,Low income,LIC,727.617214412844
GDP per capita (current US$),NY.GDP.PCAP.CD,Lower middle income,LMC,2268.98274570582
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle East & North Africa,MEA,6491.49912763085
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle East & North Africa (excluding high income),MNA,3093.87847282169
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle East & North Africa (IDA & IBRD countries),TMN,3092.20555999448
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle income,MIC,5206.16829542532
GDP per capita (current US$),NY.GDP.PCAP.CD,North America,NAC,61451.9761542648
GDP per capita (current US$),NY.GDP.PCAP.CD,Not classified,INX,..
GDP per capita (current US$),NY.GDP.PCAP.CD,OECD members,OED,38326.8576017416
GDP per capita (current US$),NY.GDP.PCAP.CD,Other small states,OSS,11683.1860582817
GDP per capita (current US$),NY.GDP.PCAP.CD,Pacific island small states,PSS,3707.31058055127
GDP per capita (current US$),NY.GDP.PCAP.CD,Post-demographic dividend,PST,44474.5497503182
GDP per capita (current US$),NY.GDP.PCAP.CD,Pre-demographic dividend,PRE,1337.46415333973
GDP per capita (current US$),NY.GDP.PCAP.CD,Small states,SST,10702.9616881658
GDP per capita (current US$),NY.GDP.PCAP.CD,South Asia,SAS,1852.30008753936
GDP per capita (current US$),NY.GDP.PCAP.CD,South Asia (IDA & IBRD),TSA,1852.30008753936
GDP per capita (current US$),NY.GDP.PCAP.CD,Sub-Saharan Africa,SSF,1493.10069058974
GDP per capita (current US$),NY.GDP.PCAP.CD,Sub-Saharan Africa (excluding high income),SSA,1492.13401817781
GDP per capita (current US$),NY.GDP.PCAP.CD,Sub-Saharan Africa (IDA & IBRD countries),TSS,1493.10069058974
GDP per capita (current US$),NY.GDP.PCAP.CD,Upper middle income,UMC,9157.82001579761
GDP per capita (current US$),NY.GDP.PCAP.CD,World,WLD,10883.0760474916
,,,,
,,,,
,,,,
Data from database: World Development Indicators,,,,
Last Updated: 03/30/2023,,,,
